halo_id,snapshot,z,mass,descendant_id
702,3,3.6,71648286.65422183,330.0
703,3,3.6,602791350.9587481,330.0
704,3,3.6,1607568673.2834914,330.0
705,3,3.6,4687545251.597343,331.0
706,3,3.6,41283786119.927795,331.0
707,3,3.6,2187307536.71481,332.0
708,3,3.6,3422609291.4635353,332.0
709,3,3.6,50744629.131667346,333.0
710,3,3.6,158356903.80396968,333.0
711,3,3.6,116400007.43358886,333.0
712,3,3.6,120843502.95844343,334.0
713,3,3.6,1059870563.4926231,334.0
714,3,3.6,1719637554.2040188,334.0
715,3,3.6,18604316726.130062,335.0
716,3,3.6,23589211333.210075,336.0
717,3,3.6,1450243517.6275532,336.0
718,3,3.6,1042981172.2823601,336.0
719,3,3.6,73391372.95149004,337.0
720,3,3.6,358261333.8385114,337.0
721,3,3.6,148063048.01998138,337.0
722,3,3.6,1186160239.3781514,338.0
723,3,3.6,6407476881.718792,338.0
724,3,3.6,15363052876.55703,339.0
725,3,3.6,1358125917.3209012,340.0
726,3,3.6,2226335327.5675926,340.0
727,3,3.6,14667090606.807295,340.0
728,3,3.6,14013387985.135988,341.0
729,3,3.6,69367680542.00946,341.0
730,3,3.6,3381228697.777751,342.0
731,3,3.6,3099007469.8311453,342.0
732,3,3.6,21352756445.80459,342.0
733,3,3.6,12565449173.015741,343.0
734,3,3.6,24365602348.760635,343.0
735,3,3.6,3642199987.8723903,344.0
736,3,3.6,6995993955.391397,345.0
737,3,3.6,11926305820.695635,345.0
738,3,3.6,2811968941.478388,346.0
739,3,3.6,1260393994.1634436,346.0
740,3,3.6,6971761626.64325,346.0
741,3,3.6,15548398886.251286,347.0
742,3,3.6,21189336939.979465,348.0
743,3,3.6,49583246172.64744,348.0
744,3,3.6,8333999554.168481,348.0
745,3,3.6,30279273698.40141,349.0
746,3,3.6,28524899985.749947,349.0
747,3,3.6,52585158013.94202,349.0
748,3,3.6,556156381.708123,350.0
749,3,3.6,8995745892.403364,350.0
750,3,3.6,29989103.41021797,350.0
751,3,3.6,1133335995.1166239,351.0
752,3,3.6,773381783.6034591,351.0
753,3,3.6,3848210965.407104,351.0
754,3,3.6,1166344292.4225395,352.0
755,3,3.6,268919804.460512,352.0
756,3,3.6,128244048116.69142,353.0
757,3,3.6,29408035192.443787,353.0
758,3,3.6,6152180125.233863,353.0
759,3,3.6,57149158222.29697,354.0
760,3,3.6,16471632522.829887,354.0
761,3,3.6,1802854016.4359975,355.0
762,3,3.6,355287962.8218233,355.0
763,3,3.6,1619463440.392208,355.0
764,3,3.6,18554613804.208755,356.0
765,3,3.6,1513506171.9955528,357.0
766,3,3.6,94159156.18325044,357.0
767,3,3.6,10884144597.11095,358.0
768,3,3.6,124179530213.73732,359.0
769,3,3.6,16752300619.345512,360.0
770,3,3.6,45248610579.01372,360.0
771,3,3.6,14653237046.865082,360.0
772,3,3.6,7295766129.6752,361.0
773,3,3.6,395007498.9830391,361.0
774,3,3.6,11243703166.203289,362.0
775,3,3.6,2666019459.84928,362.0
776,3,3.6,1486502251.5442939,362.0
777,3,3.6,244492394.45383823,363.0
778,3,3.6,226141981.56243753,363.0
779,3,3.6,116483485.55916618,363.0
780,3,3.6,259688906.53402004,364.0
781,3,3.6,28740640.44373252,364.0
782,3,3.6,1037368524.6153924,365.0
783,3,3.6,599753639.9075512,365.0
784,3,3.6,104081028.16467312,365.0
785,3,3.6,7447573468.016754,366.0
786,3,3.6,6821232157.68171,367.0
787,3,3.6,42837158104.490105,367.0
788,3,3.6,26980654536.690025,368.0
789,3,3.6,32865355362.63062,368.0
790,3,3.6,27679354928.72137,369.0
791,3,3.6,17400762182.427055,369.0
792,3,3.6,10610111355.250761,370.0
793,3,3.6,3343232232.0432196,370.0
794,3,3.6,4525913098.729505,370.0
795,3,3.6,22084192730.269844,371.0
796,3,3.6,15560050297.509512,372.0
797,3,3.6,56480827401.12343,372.0
798,3,3.6,13221060605.15267,373.0
799,3,3.6,3911249833.072984,374.0
800,3,3.6,6007202840.1113405,374.0
801,2,4.4,15087118861.422672,375.0
802,2,4.4,30759755774.90404,375.0
803,2,4.4,3476759.3730513058,376.0
804,2,4.4,1218066.2497953924,376.0
805,2,4.4,2906966.0820295494,376.0
806,2,4.4,7015279.312924727,377.0
807,2,4.4,17012340.68282808,378.0
808,2,4.4,46999868.7878748,378.0
809,2,4.4,884727798.6641864,379.0
810,2,4.4,381316275.39007646,379.0
811,2,4.4,79966873.79462922,379.0
812,2,4.4,2610177841.9652,380.0
813,2,4.4,1734593336.3178308,380.0
814,2,4.4,841797187.5604568,380.0
815,2,4.4,764898989.8833213,381.0
816,2,4.4,15823269635.96917,382.0
817,2,4.4,18900175159.851475,383.0
818,2,4.4,7551001309.799125,383.0
819,2,4.4,1429923792.9729238,383.0
820,2,4.4,68425257070.838844,384.0
821,2,4.4,48297230412.01709,384.0
822,2,4.4,3049407051.0787683,385.0
823,2,4.4,3109147488.393073,385.0
824,2,4.4,23169675949.516434,386.0
825,2,4.4,5782613554.900594,386.0
826,2,4.4,7433968545.463263,387.0
827,2,4.4,2324402400.0451655,387.0
828,2,4.4,1477985354.7048185,387.0
829,2,4.4,29206031852.90109,388.0
830,2,4.4,15458132550.571524,388.0
831,2,4.4,20784998040.580315,388.0
832,2,4.4,12856818359.080845,389.0
833,2,4.4,12326963446.246279,389.0
834,2,4.4,2352802340.4347258,390.0
835,2,4.4,1289900140.8442063,391.0
836,2,4.4,581407948.1817075,391.0
837,2,4.4,5382906984.838151,392.0
838,2,4.4,2802034209.4436593,392.0
839,2,4.4,13063483599.633276,392.0
840,2,4.4,13878863722.238218,393.0
841,2,4.4,504759158.9384583,394.0
842,2,4.4,390840255.92317784,394.0
843,2,4.4,565058763.2628727,394.0
844,2,4.4,169877330.91971254,395.0
845,2,4.4,179611021.5359265,395.0
846,2,4.4,2192255270.594339,396.0
847,2,4.4,5267692365.587115,396.0
848,2,4.4,5953968457.3598795,397.0
849,2,4.4,189775791.32724226,397.0
850,2,4.4,2429463220.5099525,397.0
851,2,4.4,2878385847.7283278,398.0
852,2,4.4,164465455.18716553,398.0
853,2,4.4,2023099359.5857124,399.0
854,2,4.4,518163049.5813733,399.0
855,2,4.4,4241981993.7131233,399.0
856,2,4.4,1011190311.6264385,400.0
857,2,4.4,4678591294.91483,400.0
858,2,4.4,1077126720.0437076,401.0
859,2,4.4,3413805106.0987983,401.0
860,2,4.4,4410811363.421815,401.0
861,2,4.4,494271863.53139883,402.0
862,2,4.4,11267822758.742674,403.0
863,2,4.4,1359314793.4618301,403.0
864,2,4.4,4766181379.972304,403.0
865,2,4.4,448889273.65748286,404.0
866,2,4.4,7099867412.424542,404.0
867,2,4.4,7745826161.533428,404.0
868,2,4.4,3729838698.544196,405.0
869,2,4.4,24774214733.52865,405.0
870,2,4.4,38169077390.42319,406.0
871,2,4.4,30541546523.619404,407.0
872,2,4.4,10434832395.43709,408.0
873,2,4.4,5984752717.513642,409.0
874,2,4.4,1090205286.3038979,409.0
875,2,4.4,16658931888.701857,409.0
876,2,4.4,195417292.985882,410.0
877,2,4.4,140408567.03235522,410.0
878,2,4.4,9146682692.933046,411.0
879,2,4.4,10463130456.048067,412.0
880,2,4.4,3041085666.7761264,412.0
881,2,4.4,64573489916.75615,413.0
882,2,4.4,1375259054.9390368,414.0
883,2,4.4,32310379781.807827,414.0
884,2,4.4,6156311866.054996,414.0
885,2,4.4,1168760752.3724594,415.0
886,2,4.4,81350933328.25514,415.0
887,2,4.4,15481281516.896563,416.0
888,2,4.4,29603694509.660294,416.0
889,2,4.4,619439143.817278,417.0
890,2,4.4,4237211790.552687,417.0
891,2,4.4,5388350418.889534,417.0
892,2,4.4,20881449740.233692,418.0
893,2,4.4,17494685599.033104,418.0
894,2,4.4,3130901397.9750667,418.0
895,2,4.4,84729061.94691724,419.0
896,2,4.4,99688700.28160508,419.0
897,2,4.4,545053346.1016219,419.0
898,2,4.4,2611673967.788957,420.0
899,2,4.4,9597696.452251142,420.0
900,2,4.4,372886753.5077124,421.0
901,2,4.4,19352689.298331797,422.0
902,2,4.4,37961024.877181634,423.0
903,2,4.4,3523683455.802679,424.0
904,2,4.4,2291840865.4138293,425.0
905,2,4.4,513442201.3365329,425.0
906,2,4.4,37270003444.22794,426.0
907,2,4.4,469054664.2895274,426.0
908,2,4.4,10506877503.378904,427.0
909,2,4.4,8441889403.139293,427.0
910,2,4.4,5035075274.480514,428.0
911,2,4.4,14472954170.232033,428.0
912,2,4.4,3027319686.7454777,428.0
913,2,4.4,10768917490.553476,429.0
914,2,4.4,1024697784.2876849,429.0
915,2,4.4,1654552379.6366627,429.0
916,2,4.4,1611125755.5357463,430.0
917,2,4.4,5552495764.020255,430.0
918,2,4.4,1273834621.785491,431.0
919,2,4.4,834886287.709094,431.0
920,2,4.4,1851795480.6780105,432.0
921,2,4.4,1082516243.2005877,432.0
922,2,4.4,290156758.948291,433.0
923,2,4.4,11842582.468394022,433.0
924,2,4.4,101373297.33764888,434.0
925,2,4.4,547482496.5154593,435.0
926,2,4.4,77619690.34019233,435.0
927,2,4.4,5821377854.446524,436.0
928,2,4.4,65308812.297336124,437.0
929,2,4.4,2738556692.7703905,437.0
930,2,4.4,121765472.63984723,437.0
931,2,4.4,2904133436.338435,438.0
932,2,4.4,563900274.6282039,438.0
933,2,4.4,1799460069.9463863,439.0
934,2,4.4,2627864842.6337404,439.0
935,2,4.4,3134329965.1873875,439.0
936,2,4.4,9231871722.186012,440.0
937,2,4.4,10534258727.765957,440.0
938,2,4.4,239631459.77406475,440.0
939,2,4.4,2844723361.149312,441.0
940,2,4.4,5777535596.736122,441.0
941,2,4.4,465257274.39445704,442.0
942,2,4.4,380288860.4785438,442.0
943,2,4.4,1019480314.0187846,443.0
944,2,4.4,1931693916.5323899,443.0
945,2,4.4,4391841390.541216,443.0
946,2,4.4,27538626179.048214,444.0
947,2,4.4,13493110719.802668,444.0
948,2,4.4,15185609144.569546,444.0
949,2,4.4,5772591072.325015,445.0
950,2,4.4,1402747864.2567763,445.0
951,2,4.4,1356536537.3542202,446.0
952,2,4.4,352140914.9876936,446.0
953,2,4.4,1057032236.1230788,447.0
954,2,4.4,3809692692.8461905,447.0
955,2,4.4,2895038123.784428,448.0
956,2,4.4,2153937850.415326,449.0
957,2,4.4,1448789711.5118108,449.0
958,2,4.4,4516238821.5590515,449.0
959,2,4.4,3612037261.0050654,450.0
960,2,4.4,13990866095.418444,451.0
961,2,4.4,7104832.767840966,452.0
962,2,4.4,66204689.51285721,452.0
963,2,4.4,23215141.239804506,452.0
964,2,4.4,827899341.773437,453.0
965,2,4.4,1058167032.3457421,453.0
966,2,4.4,1904839222.2168045,453.0
967,2,4.4,4300523076.42502,454.0
968,2,4.4,1776521734.3747835,455.0
969,2,4.4,1539394659.8163536,455.0
970,2,4.4,5828557.232794257,456.0
971,2,4.4,4481029.216945687,456.0
972,2,4.4,4090405.4917082754,456.0
973,2,4.4,3756275603.1748347,457.0
974,2,4.4,3526706429.911136,457.0
975,2,4.4,2095470679.955448,457.0
976,2,4.4,600020573.4724816,458.0
977,2,4.4,8400182597.931065,458.0
978,2,4.4,55782426.28152056,459.0
979,2,4.4,2415266347.6392365,459.0
980,2,4.4,70021847.97664034,459.0
981,2,4.4,23574887792.860863,460.0
982,2,4.4,457545499.61004686,461.0
983,2,4.4,324645447.8054618,461.0
984,2,4.4,265181651.75389463,461.0
985,2,4.4,1024285058.3193746,462.0
986,2,4.4,1057165929.871219,462.0
987,2,4.4,636692830.0526757,463.0
988,2,4.4,5464115922.889712,463.0
989,2,4.4,510438193.18919176,463.0
990,2,4.4,684883039.0140816,464.0
991,2,4.4,2447338229.980129,464.0
992,2,4.4,5175668753.089101,465.0
993,2,4.4,2794753693.445084,465.0
994,2,4.4,2342281919.092317,466.0
995,2,4.4,67613985019.42993,466.0
996,2,4.4,11510640323.991655,467.0
997,2,4.4,3906087255.0566134,468.0
998,2,4.4,1858366297.2463508,469.0
999,2,4.4,5915769707.1736,469.0
1000,2,4.4,11827705352.490421,469.0
1001,2,4.4,5977793411.8401785,470.0
1002,2,4.4,7644248823.36908,470.0
1003,2,4.4,7596749302.024716,471.0
1004,2,4.4,9010275478.579308,472.0
1005,2,4.4,36952669.71061421,473.0
1006,2,4.4,1728032005.4625955,473.0
1007,2,4.4,180100826.4714506,474.0
1008,2,4.4,187443101.1093536,474.0
1009,2,4.4,780744415.9336498,474.0
1010,2,4.4,7448553991.823364,475.0
1011,2,4.4,2058400145.0497544,475.0
1012,2,4.4,18711850555.070408,476.0
1013,2,4.4,7856299380.350094,476.0
1014,2,4.4,1731601003.4889033,476.0
1015,2,4.4,57601284312.992256,477.0
1016,2,4.4,34920032.36022424,478.0
1017,2,4.4,134314584.52134264,479.0
1018,2,4.4,138739673.19624504,479.0
1019,2,4.4,89213321.90326753,480.0
1020,2,4.4,13498926.893343424,480.0
1021,2,4.4,114203289.04355577,481.0
1022,2,4.4,33302205.851027757,481.0
1023,2,4.4,1916223.3400884685,481.0
1024,2,4.4,226956351.72966552,482.0
1025,2,4.4,1325040270.7023232,482.0
1026,2,4.4,1689415282.6418366,483.0
1027,2,4.4,1040992540.8267344,483.0
1028,2,4.4,1793240430.8995283,483.0
1029,2,4.4,5040209530.417453,484.0
1030,2,4.4,674603445.774606,485.0
1031,2,4.4,3873476470.6118946,486.0
1032,2,4.4,4269005553.715075,486.0
1033,2,4.4,883786953.064426,486.0
1034,2,4.4,926767497.36717,487.0
1035,2,4.4,221377239.3009019,487.0
1036,2,4.4,14268496228.579054,488.0
1037,2,4.4,14893472575.024576,488.0
1038,2,4.4,30573258695.449562,489.0
1039,2,4.4,21874613926.47131,489.0
1040,2,4.4,4618766805.530058,490.0
1041,2,4.4,2524053695.225714,490.0
1042,2,4.4,9119176094.797985,490.0
1043,2,4.4,1681945305.5331662,491.0
1044,2,4.4,4972292692.5910635,491.0
1045,2,4.4,1740752304.8056073,492.0
1046,2,4.4,208663526.2802901,492.0
1047,2,4.4,129309618.43159652,492.0
1048,2,4.4,22968271031.060074,493.0
1049,2,4.4,48882771.27309971,494.0
1050,2,4.4,791367754.243363,494.0
1051,2,4.4,295857694.29517543,495.0
1052,2,4.4,35535056.86375082,495.0
1053,2,4.4,6229227.766833801,495.0
1054,2,4.4,357213887.06497264,496.0
1055,2,4.4,4275401.082923183,496.0
1056,2,4.4,176256008.6074538,496.0
1057,2,4.4,303997380.8466225,497.0
1058,2,4.4,262583240.42082986,497.0
1059,2,4.4,97753301.99763386,497.0
1060,2,4.4,3308605028.875647,498.0
1061,2,4.4,9442063725.965513,499.0
1062,2,4.4,1756169774.8055792,499.0
1063,2,4.4,15300829113.2878,500.0
1064,2,4.4,4083759669.0155053,501.0
1065,2,4.4,1555470844.3290863,501.0
1066,2,4.4,32137006791.96296,502.0
1067,2,4.4,10007159232.057446,503.0
1068,2,4.4,3581973263.018767,503.0
1069,2,4.4,2317676002.085231,503.0
1070,2,4.4,12413489616.83937,504.0
1071,2,4.4,3394487487.2653666,505.0
1072,2,4.4,3463411131.18232,505.0
1073,2,4.4,6997056714.435748,506.0
1074,2,4.4,2399950872.748772,506.0
1075,2,4.4,5154114474.874356,506.0
1076,2,4.4,35636619394.71401,507.0
1077,2,4.4,904111134.7703315,508.0
1078,2,4.4,118220481.88855527,508.0
1079,2,4.4,5290517302.364975,508.0
1080,2,4.4,2097513163.6801498,509.0
1081,2,4.4,63220525.62608577,509.0
1082,2,4.4,632310264.1946546,509.0
1083,2,4.4,857370788.4820805,510.0
1084,2,4.4,23370645485.580494,510.0
1085,2,4.4,10451585611.432999,511.0
1086,2,4.4,1994107218.6259,512.0
1087,2,4.4,970047834.9458969,512.0
1088,2,4.4,794212407.4638132,512.0
1089,2,4.4,1001030836.0813954,513.0
1090,2,4.4,295231107.80798876,513.0
1091,2,4.4,11832987096.901098,514.0
1092,2,4.4,1421503699.2569306,514.0
1093,2,4.4,19453217399.54697,515.0
1094,2,4.4,5076907423.334357,516.0
1095,2,4.4,655991787.0335774,516.0
1096,2,4.4,5513315249.885192,516.0
1097,2,4.4,760204148.6968455,517.0
1098,2,4.4,173609543.37615672,517.0
1099,2,4.4,212868083.25985837,517.0
1100,2,4.4,73142076.75590916,518.0
1101,2,4.4,9323494.701740721,518.0
1102,2,4.4,45229728.38580387,518.0
1103,2,4.4,332051748.4675712,519.0
1104,2,4.4,441799511.80016965,519.0
1105,2,4.4,59431825.74513264,519.0
1106,2,4.4,8361991597.711133,520.0
1107,2,4.4,1717165276.1514566,520.0
1108,2,4.4,62997954.423771374,521.0
1109,2,4.4,4117804926.2237997,521.0
1110,2,4.4,8812893244.94186,522.0
1111,2,4.4,3966753029.3315144,522.0
1112,2,4.4,305331137.62777466,523.0
1113,2,4.4,205434633.9976612,523.0
1114,2,4.4,924378037.2443188,524.0
1115,2,4.4,4657788842.708883,524.0
1116,2,4.4,204511480.1723033,525.0
1117,2,4.4,889171842.2116297,525.0
1118,2,4.4,2814487794.507779,526.0
1119,2,4.4,3185425764.435086,526.0
1120,2,4.4,257459369.18277028,527.0
1121,2,4.4,116800720.56605963,527.0
1122,2,4.4,1672492956.4576216,527.0
1123,2,4.4,5507080631.964687,528.0
1124,2,4.4,18367870920.49448,528.0
1125,2,4.4,611754101.300315,529.0
1126,2,4.4,12056193875.045605,529.0
1127,2,4.4,1080606728.311382,529.0
1128,2,4.4,119914735.93914844,530.0
1129,2,4.4,1054654878.6564567,530.0
1130,2,4.4,186724993.29961506,530.0
1131,2,4.4,6361186223.368386,531.0
1132,2,4.4,11071552536.847393,532.0
1133,2,4.4,409063390.50742346,533.0
1134,2,4.4,84851826828.4907,534.0
1135,2,4.4,2852973652.2021093,535.0
1136,2,4.4,5555823148.59022,535.0
1137,2,4.4,1855924891.944886,536.0
1138,2,4.4,15513414086.281237,536.0
1139,2,4.4,2096591959.053399,537.0
1140,2,4.4,4748200416.919092,537.0
1141,2,4.4,2543310045.4523287,538.0
1142,2,4.4,63911476663.96154,539.0
1143,2,4.4,10070039695.07031,539.0
1144,2,4.4,30337497828.22179,540.0
1145,2,4.4,1426933559.293917,541.0
1146,2,4.4,1232275654.5481758,541.0
1147,2,4.4,1260673490.8569794,541.0
1148,2,4.4,2215863669.713078,542.0
1149,2,4.4,2082209798.8788347,543.0
1150,2,4.4,8346457260.260508,543.0
1151,2,4.4,3631772590.307222,544.0
1152,2,4.4,4411885983.169284,545.0
1153,2,4.4,1171062912.406255,545.0
1154,2,4.4,181830072.37981993,545.0
1155,2,4.4,38151069.19992596,546.0
1156,2,4.4,3577316400.826764,546.0
1157,2,4.4,680842650.965153,546.0
1158,2,4.4,138773531.24224865,547.0
1159,2,4.4,79801137.92866594,547.0
1160,2,4.4,229511825.78373593,547.0
1161,2,4.4,139759502.72258297,548.0
1162,2,4.4,977694068.7769637,548.0
1163,2,4.4,4258909566.622093,549.0
1164,2,4.4,31903118402.358315,549.0
1165,2,4.4,2231534287.3240647,549.0
1166,2,4.4,47401069.35206141,550.0
1167,2,4.4,966326965.5460236,550.0
1168,2,4.4,305084733.4041855,550.0
1169,2,4.4,17677564.161918096,551.0
1170,2,4.4,1410373860.4452312,551.0
1171,2,4.4,4418661358.524488,552.0
1172,2,4.4,341961319.2366829,553.0
1173,2,4.4,188950475.80065843,553.0
1174,2,4.4,1551673413.1306782,554.0
1175,2,4.4,1363266039.0514688,554.0
1176,2,4.4,2368376157.433784,554.0
1177,2,4.4,22415452367.98316,555.0
1178,2,4.4,15217519401.467949,556.0
1179,2,4.4,51148482778.83268,556.0
1180,2,4.4,3308481479.3393126,557.0
1181,2,4.4,1534713380.9349494,557.0
1182,2,4.4,5022741950.441174,558.0
1183,2,4.4,963250045.3878926,559.0
1184,2,4.4,154033177.5552371,559.0
1185,2,4.4,6229022129.560774,560.0
1186,2,4.4,1485377646.134233,561.0
1187,2,4.4,21671489036.348007,562.0
1188,2,4.4,51337732.60868715,563.0
1189,2,4.4,90148614.314116,563.0
1190,2,4.4,59899284.217355,563.0
1191,2,4.4,16361849330.224993,564.0
1192,2,4.4,1237525351.750641,565.0
1193,2,4.4,132282145.93990174,566.0
1194,2,4.4,505968600.3714065,566.0
1195,2,4.4,522715791.55514777,566.0
1196,2,4.4,2181300849.9807763,567.0
1197,2,4.4,2681690830.7885437,567.0
1198,2,4.4,2415373207.9119024,568.0
1199,2,4.4,1767304460.9777818,569.0
1200,2,4.4,3123570770.1835046,569.0
1201,2,4.4,7698319630.972815,569.0
1202,2,4.4,1118465128.7626832,570.0
1203,2,4.4,2878319375.3696394,570.0
1204,2,4.4,4080718633.0985465,571.0
1205,2,4.4,175009478.21480817,571.0
1206,2,4.4,1199109324.690796,571.0
1207,2,4.4,109154593.85917595,572.0
1208,2,4.4,62944649.054238714,572.0
1209,2,4.4,162942856.2808635,572.0
1210,2,4.4,896789847.6051079,573.0
1211,2,4.4,430959114.8049553,574.0
1212,2,4.4,586186754.4064118,574.0
1213,2,4.4,36481865743.91004,575.0
1214,2,4.4,53199814706.29215,575.0
1215,2,4.4,36729611760.40991,575.0
1216,2,4.4,30432633677.895767,576.0
1217,2,4.4,6941422558.928138,577.0
1218,2,4.4,908195997.1689141,577.0
1219,2,4.4,2127171555.0089707,577.0
1220,2,4.4,63593043573.8015,578.0
1221,2,4.4,2237037828.892713,578.0
1222,2,4.4,2054291728.1290865,579.0
1223,2,4.4,2836851514.104594,579.0
1224,2,4.4,1059465578.0769138,579.0
1225,2,4.4,4520907327.4844,580.0
1226,2,4.4,8899374624.734722,581.0
1227,2,4.4,30679342.913064267,581.0
1228,2,4.4,19033005241.150757,582.0
1229,2,4.4,525499656.8534594,583.0
1230,2,4.4,16210258434.127172,583.0
1231,2,4.4,2114647648.4926457,584.0
1232,2,4.4,582750329.3610532,584.0
1233,2,4.4,3519669587.3155203,584.0
1234,2,4.4,14112237346.604353,585.0
1235,2,4.4,8254571233.511382,585.0
1236,2,4.4,710770129.1280956,586.0
1237,2,4.4,18372870913.073334,586.0
1238,2,4.4,16711845117.666739,587.0
1239,2,4.4,4433376102.744052,587.0
1240,2,4.4,39086958620.75211,588.0
1241,2,4.4,13820013.980432006,589.0
1242,2,4.4,1450923.038895142,589.0
1243,2,4.4,10936785.975527544,590.0
1244,2,4.4,296518059.7098312,590.0
1245,2,4.4,1687347041.5105996,591.0
1246,2,4.4,106383944.90141363,592.0
1247,2,4.4,71491136.6442606,592.0
1248,2,4.4,697828140.7333634,592.0
1249,2,4.4,1508510228.5700715,593.0
1250,2,4.4,1468138055.84853,593.0
1251,2,4.4,851140843.1874819,594.0
1252,2,4.4,70569046.3800036,595.0
1253,2,4.4,124611676.16649231,595.0
1254,2,4.4,101322636.28657153,596.0
1255,2,4.4,300938571.9316759,596.0
1256,2,4.4,12256765009.764944,597.0
1257,2,4.4,3079822932.0665245,597.0
1258,2,4.4,7683410229.367057,597.0
1259,2,4.4,2109851579.2544324,598.0
1260,2,4.4,2137228900.3126745,598.0
1261,2,4.4,992771480.1990452,598.0
1262,2,4.4,495232932.95612013,599.0
1263,2,4.4,715023910.3458256,599.0
1264,2,4.4,1007341672.1325545,599.0
1265,2,4.4,1926419505.6402206,600.0
1266,2,4.4,3042068143.5028234,600.0
1267,2,4.4,27341250.456818238,600.0
1268,2,4.4,5383231335.713663,601.0
1269,2,4.4,18872500.33020565,601.0
1270,2,4.4,17107634762.35405,602.0
1271,2,4.4,11931729316.217592,603.0
1272,2,4.4,616878319.251646,604.0
1273,2,4.4,106427630.28508908,605.0
1274,2,4.4,16549048.836774992,605.0
1275,2,4.4,80207255.96439543,605.0
1276,2,4.4,4662012323.68287,606.0
1277,2,4.4,26142192012.350998,606.0
1278,2,4.4,9443897912.979776,606.0
1279,2,4.4,30920540998.11015,607.0
1280,2,4.4,776261169.4273764,608.0
1281,2,4.4,2205433466.129666,608.0
1282,2,4.4,431034803.221419,608.0
1283,2,4.4,5667199192.263987,609.0
1284,2,4.4,9024957017.319721,610.0
1285,2,4.4,835162645.0336223,610.0
1286,2,4.4,972568096.4732943,610.0
1287,2,4.4,388443751.05827564,611.0
1288,2,4.4,6982907431.017184,611.0
1289,2,4.4,32116966322.503788,611.0
1290,2,4.4,26834732814.81547,612.0
1291,2,4.4,1575553274.6601076,613.0
1292,2,4.4,6639210556.789264,613.0
1293,2,4.4,3512655539.8875923,614.0
1294,2,4.4,138166550.78914103,615.0
1295,2,4.4,12911702196.254871,615.0
1296,2,4.4,2528489179.863555,616.0
1297,2,4.4,995958339.4902316,616.0
1298,2,4.4,2878815407.2129602,616.0
1299,2,4.4,9202615808.790047,617.0
1300,2,4.4,42334488249.10228,617.0
1301,2,4.4,5957658196.0516615,618.0
1302,2,4.4,10069116111.669289,619.0
1303,2,4.4,2562827492.9558306,619.0
1304,2,4.4,6991320874.140104,619.0
1305,2,4.4,24784522177.98625,620.0
1306,2,4.4,10756018172.7404,620.0
1307,2,4.4,1179376455.2903657,621.0
1308,2,4.4,367956301.2240668,621.0
1309,2,4.4,47894137.98931717,622.0
1310,2,4.4,9139917.4784152,622.0
1311,2,4.4,411761467.3436695,623.0
1312,2,4.4,5292912630.695699,624.0
1313,2,4.4,25542924140.92553,625.0
1314,2,4.4,13376551618.492756,625.0
1315,2,4.4,2130555591.0831566,626.0
1316,2,4.4,1565003791.7450676,626.0
